action_debug,action_duty_ref,action_v_ref,dt,g,i,p,t,t_mod,v
"{'algo': 'pso', 'phase': 1, 'iter': 3, 'idx': 4, 'gbest_v': 20.815578014468272, 'gbest_p': 114.0569595210282, 'p': 114.0569595210282, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,19.634505308059893,0.001,1000.0,5.838743173801722,114.0569595210282,0.4900000000000004,27.0,19.53450530805989
"{'algo': 'pso', 'phase': 1, 'iter': 3, 'idx': 5, 'gbest_v': 21.30632780430432, 'gbest_p': 114.64048609480415, 'p': 114.64048609480415, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,19.734505308059894,0.001,1000.0,5.838725462960589,114.64048609480415,0.4910000000000004,27.0,19.634505308059893
"{'algo': 'pso', 'phase': 1, 'iter': 4, 'idx': 0, 'gbest_v': 20.35795691484292, 'gbest_p': 115.22400200194738, 'p': 115.22400200194738, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,19.834505308059896,0.001,1000.0,5.838707391103846,115.22400200194738,0.4920000000000004,27.0,19.734505308059894
"{'algo': 'pso', 'phase': 1, 'iter': 4, 'idx': 1, 'gbest_v': 20.221307280602975, 'gbest_p': 115.80750689816472, 'p': 115.80750689816472, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,19.934505308059897,0.001,1000.0,5.8386889463336145,115.80750689816472,0.4930000000000004,27.0,19.834505308059896
"{'algo': 'pso', 'phase': 1, 'iter': 4, 'idx': 2, 'gbest_v': 21.055655280683016, 'gbest_p': 116.39100027176727, 'p': 116.39100027176727, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,20.0345053080599,0.001,1000.0,5.838670108593474,116.39100027176727,0.4940000000000004,27.0,19.934505308059897
"{'algo': 'pso', 'phase': 1, 'iter': 4, 'idx': 3, 'gbest_v': 20.358566231178447, 'gbest_p': 116.97448222280055, 'p': 116.97448222280055, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,20.1345053080599,0.001,1000.0,5.838650888761482,116.97448222280055,0.4950000000000004,27.0,20.0345053080599
"{'algo': 'pso', 'phase': 1, 'iter': 4, 'idx': 4, 'gbest_v': 20.88465735526617, 'gbest_p': 117.55795171262803, 'p': 117.55795171262803, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,20.2345053080599,0.001,1000.0,5.838631240945823,117.55795171262803,0.4960000000000004,27.0,20.1345053080599
"{'algo': 'pso', 'phase': 1, 'iter': 4, 'idx': 5, 'gbest_v': 21.701665571708514, 'gbest_p': 118.14140937636866, 'p': 118.14140937636866, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,20.334505308059903,0.001,1000.0,5.838611202879767,118.14140937636866,0.4970000000000004,27.0,20.2345053080599
"{'algo': 'pso', 'phase': 1, 'iter': 5, 'idx': 0, 'gbest_v': 21.7321043945994, 'gbest_p': 118.72485356928509, 'p': 118.72485356928509, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,20.434505308059904,0.001,1000.0,5.8385906994367165,118.72485356928509,0.4980000000000004,27.0,20.334505308059903
"{'algo': 'pso', 'phase': 1, 'iter': 5, 'idx': 1, 'gbest_v': 21.28212288542888, 'gbest_p': 119.3082854438119, 'p': 119.3082854438119, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,20.534505308059906,0.001,1000.0,5.838569793845393,119.3082854438119,0.4990000000000004,27.0,20.434505308059904
"{'algo': 'pso', 'phase': 1, 'iter': 5, 'idx': 2, 'gbest_v': 20.647963052306096, 'gbest_p': 119.89170288288534, 'p': 119.89170288288534, 'center': 18.768369025129065, 'span': 10.0, 'state': 'GLOBAL_SEARCH'}",,20.434505308059904,0.001,1000.0,5.838548388883135,119.89170288288534,0.5000000000000003,27.0,20.534505308059906
